title	alias	N0	lambda	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55
Schöner wohnen		355064	-0.00727316647691282	323999			290583	331997	312092	335000	326879	365328	306787	320697	303801	331605	287124	299682	304643	315936	285603	292080	293734	309141	271941	267690	255428	257876	227795	240066	233065	278574	239852	272976	301826	266871	241184	276714	262919	273958	235346	270944	245081	274745	228030	264060	244379	259558	220428	245906
stereoplay		56853	-0.019296185989616	49150			45658	40867	43199	38034	40536	37177	37230	37043	42227	38179	36707	33245	40842	34614	36564	33176	42883	33924	38212	29915	32712	31179	28808	28031	32365	32143	23900	24549	23885	23535	21764	20811	24277	20026	19759	19929	21842	22437	24056	19082	23387	21722	21828	20011
Stern		1256733	-0.008795744619212701	1166407			1083508	1105457	1095485	1047533	1107622	1068562	1079538	1069779	1032518	1031236	1024666	1024980	1019338	1018146	1020164	1016624	1013101	989604	995780	995994	969001	972221	973730	957003	902562	903597	891088	911185	883943	869219	857231	859909	822964	831673	817561	817142	794780	837619	819922	818157	778931	750810	762793	781520
Stafette		113397	-0.009438282922573066	101577			98585	99259	91400	85698	87687	88550	87856	85835	86825	92501	96500	95101	97358	98766	95398	89452	90995	90756	92838	89079	93235	92347	90936	85627	86975	85123	84638	79932	81591	80683	78968	73982	75103	74225	71906	67610	68968	66451	65623	60444	62172	65868	63148	59973
ST. GEORG		45808	-0.0032505092652566994	42543			41984	44343	42188	42714	43275	42359	41690	42930	42313	43218	40934	44800	40974	42647	43420	41564	43284	43618	43395	44847	41338	42021	40719	42688	40846	41447	39515	41906	41405	41993	40716	40128	41305	39745	40385	37571	40788	38390	38243	33989	37854	35591	36143	38505
StadtRevue Kölnmagazin		29095	-0.010350238843885685	28667			28069	26439	24634	24413	25117	24057	23671	23160	23507	22434	21768	22499	22416	22643	21645	22045	20775	21466	20397	20047	20648	20472	20008	20171	20077	19589	19538	18484	19831	19259	19217	20048	19644	18940	18571									
Heinrichsblatt		40505	-0.007901787110595948	37902			37054	36638	36302	35949	35805	35153	34852	34572	34533	34092	33804	33530	33386	33027	32746	32583	32506	32242	32032	31822	31763	31507	31267	30908	30915	30907	30682	30233	29988	29366	29004	28614	28422	28195	27468	27165	27148	26806	26593	27378	27436	26691	26615	26647
tennis magazin		27629	-0.006154129530055856	26022			25966	25333	24404	23655	25482	23835	25952	23656	26623	25037	23070	21215	25377	29502	21518	21470	24542	24351	23116	22161	23860	22012	20360	21221	23006	21876	20866	21148	21622	21163	20457	21219	20439	21253	21388	20328	20375	19791	20632	19651	20690	19975	21159	19868
tauchen		61991	-0.016094658698809258	47967			47031	46532	44515	46437	49480	49207	48169	49985	45596	40693	43009	44297	43837	44507	42194	42979	42720	43122	43258	43556	41858	35641	36632	35021	33193	32000	29039	29219	28946	30587	29369	31040	29484	28614	28019	29361	28212	26839	28606	26148	26794	27010	27009	25875
Tina		872060	-0.013890177578152581	824496			765686	791571	738594	736482	702631	695554	683165	691335	653879	666774	634279	618118	594141	606301	578756	569350	541639	539429	524504	522447	531058	536048	520414	540205	521401	501240	497382	489360	495539	490799	462388	490776	451376	486981	457200	476445	451374	472058	444734	464485	416995	469760	420095	443810
TV Hören und Sehen		1595706	-0.01633088974327384	1433783			1369403	1338017	1288883	1245698	1228666	1199413	1168862	1141251	1126653	1106319	1086061	1071207	1072077	1060149	1029889	1009862	999936	991116	957772	946386	945631	932120	909215	894697	889525	878487	856481	838163	832553	822717	796721	785760	775635	765848	749340	735697	736691	730034	713214	699838	693800	687841	671930	663236
Tours		19205	0.0088261692195961					35912	26734	12440	11889	20154	19223	14984	19693	23011	21003	21177	27225	18923	23586	27132	24492	27079	30389	24385	23703	29272	25037	23021	25432	29533																		
Unsere Kirche		80194	-0.012406298731531705	63834			68102	65457	65657	65099	65464	63380	62782	62948	62751	61200	61476	81463	60144	58074	56953	64410	55998	53250	52491	51950	52515	51884	51778	51354	51556	50598	50492	50626	51417	50233	49429	48226	47117	45875	44791	44141	43970	42669	42122	41616	41311	40194	39367	38201
video HomeVision		86589	-0.017451791782331534	92114			69093	71736	59952	62320	67678	62896	57353	55616	65053	58621	56348	52198	52624	50095	48533	48671	50628	44712	44388	44165		49242	52354	50075	57925	51529	52068	55784	47343	48435	46088	50577	42725	38551	37098	38352	39602	32047	33882	35010	31512	30534	22810	25251
Vogue		149738	-0.0013885698781296006	147238			139396	147320	131730	165673	134760	147368	132968	151042	133223	149817	135183	152899	139506	157960	138826	153081	141238	159045	139176	150058	137442	140485	142551	167018	143158	145245	138531	141713	144668	139950	136442	149678	144197	144437	131344	153365	136146	131206	126994	141707	142616	128662	130523	140399
Wild und Hund		74309	-0.0038155695324780053	73703			72244	71098	69022	70069	69839	69925	67989	67722	68596	68229	66260	66776	67153	68504	66464	66804	66641	67634	65554	66118	65861	66751	65256	63506	66489	64604	63948	62963	65183	64746	63326	64458	64302	65035	64257	63180	63233	63226	59820	61058	59531	59550	57236	58017
Wohnidee		320585	-0.015596389692398455	262370			214935	270925	216090	265662	253970	282185	228649	259313	216788	274236	218843	240467	226411	268911	202466	219097	214150	241899	185706	206812	192193	197795	162526	178151	172675	147477	142494	154581	150887	160428	152577	149171	153210	160137	147714	152332	153888	151439	144515	156533	183604	149573	144606	131007
Die Zwei		203833	-0.01521730866444563	178856			175134	170885	159041	161853	165274	177466	157418	161477	152933	147120	152913	156085	147871	138332	141163	136370	128434	121117	113665	112922	109665	106712	106824	106710	107385	107579	105390	106191	102965	106580	107445	105610	107992	108379	104871	106850	101978	100897	100778	101148	97345	94358	96599	96638
Yacht		72944	-0.008829317517926656	66998			67182	69866	66048	68833	57923	61273	62885	62807	61068	59943	59650	59276	60977	58815	58072	57143	56181	53998	54319	54823	54199	51257	52766	52468	52546	52866	51428	50336	51468	47326	48438	50062	49012	48877	48548	45314	48500	48727	50823	47909	49446	44663	48289	45158
Zitty	Zitty Berlin	78279	-0.01955008183369789	62180			55749	55815	56764	53697	53336	54097	58270	53298	52736	53961	56087	48446	51404	50282	56700	47554	46677	46676	51389	42903	42419	43841	45174	38742	36978	36831	40591	36126	32376	33271	34676	32780	32270	30774	31344	30091	30592	27563	29407	27482	26526	24859	26633	26633
Das Magazin für Bauen, Einrichten & Wohnen		1193808	-0.002629766425496624	1127378			1129225	1134401	1115666	1112242	1109604	1203739	1191729	1185979	1196518	1189498	1143344	1135884		1115488	1080813	1075625	1081653	1102687	1198113	1094659	1096257	1116980	1063774	1079943	1060888	1058841	1047894	1051835	1054359	1054949	1049611	1051111	1052185	1054495	1050241	1050905	1050236	1050081	1050061	1054798	1058636	1061315	1049463	1057561
Micky Maus		700982	-0.03324856432316521	419986			438616	477655	468191	430128	390392	429498	433604	415537	364611	388080	334128	339377	288585	330754	317330	315038	262990	262222	250585	230359	218471	213813	196654	208629	173135	183788	177983	192212	161066	172703	184420	176362	139895	163736	151233	163209	137847	155026	135499	135957	127318	127162	116010	126847
Tour das Radmagazin		114076	-0.010854256422229265	93139			84499	96033	113665	89375	83951	95793	103340	94624	85434	94683	106115	89929	79749	94891	91233	93097	76382	83425	89699	77934	71940	79599	87998	79425	65404	79181	88856	70623	70288	75036	78986	73232	60675	58064	80370	57830	62600	55314	77425	64606	57397	60238	73634	61068
Katholische SonntagsZeitung		108580	-0.01278585422522909	49645			97049	93614	91466	90311	88718	89118	92968	85739	99067	81159	84204	88285	81292	75539	80377	76268	80206	71815	71977	69534	72526	68089	70676	66139	67746	64243	66614	62193	74316	69326	67716	73370	63953	58310	63143	56760	60655	57719	53784	54495	52147	50144	53741	44633
Academia		33729	-0.0037865140624247676	30249			31028	31054	31096	32023	31974	31924	31890	31838	31743	31784	31692	31769	31382	31170	31048	30872	30184	30038	30460	30360	30183	30084	29549	29820	29736	29545	29448	29293	29222	28956	28735	28734	27710	28680	28239	28211	27689	27610	27464	27378	27246	28023	26994	27007
Die Bundeswehr		190395	-0.003157739459563859	192173			184860	182383	181714	180293	178618	180954	180111	180527	179323	177743	177678	176975	174913	173263	174649	172601	170893	169630	170584	170810	171142	170284	169848	171460	170985	170331		170368	170431	170504		169173	168721	167003	165336	165512	166239	164310	162434	161436	159769	159380	158360	157684
Deutsche Jagd-Zeitung		32817	0.0040575847068119045	38560			37198	39190	34438	32796	34821	35149	33189	35015	35436	34534	33954	34061	37278	37936	35063	36100	36433	35186	34599	35211	35409	37498	36618	37277	37913	39277	35351	36240	36312	41792	38102	38501	38492	44704	39816	42340	41679	39500	39751	42678	40284	40623	39260	42586
Frau mit Herz		174477	-0.01619429812706657	162687			143999	151983	144272	147444	120660	133711	117403	124584	101078	112285	101252	128099	110934	121806	120845	126852	104846	117335	105303	116049	97669	100617	96904	97585	88889	100837	101477	92103	93074	97608	90268	94892	84786	84820	85095	84622	78694	75907	81876	78453	74140	67027	62861	70910
Frau und Mutter		752034	-0.0077935114477147875	679133			674133	667415	663584	661185	659700	647220	650333	646236	643700	638700		631900	629566	624283	620137	617551	615000	611150	608533	604400	603909	596800	593400	587451	586100	569267	561067	556150	552733	543234	536933	532900	530300	523167	518833	513951	513566	506500	502167	498550	496634	489766	486117	482051
Für Sie		596932	-0.00866396432461909	502451			523069	511628	511559	542427	491239	515050	516381	529071	491964	496447	461207	468402	470399	489224	477702	487120	476137	482073	488366	491398	472014	459344	455069	469791	458418	445322	430496	470237	435566	442412	426248	438259	415802	390656	378839	402964	364725	371234	371624	364948	369261	353148	343357	344075
Kirchenzeitung für das Erzbistum Köln		18084	0.06212588322828272	70022			68420	67209	65666	54592	65243	64179	64230	64163	64358	63236	62659	62831	62935	61536	60821	60718	60396	58641	56827	55779	54627	52761	51974	50907	50368	40982	47871	47313	46863	45573	44627	43585	42565	41481	1275972	39653	33268	38225	37438	36837	36779	35486	34479	33436
house and more		2590651	-0.005902404840272651	2758300			2536206	2468093	2376282	2308516	2272710	2240561	2198541	2169996	2175345	2192004	2181071	2209425	2216584	2211653	2187790	2195985	2205762	2211150	2201503	2197021	2202704	2204248	2163953	2155373	2148580	2148033	2110421	2070409	2049802	2081257	2074806	2016278	1988083	2018759	1974128	1948969	1924558	1958545	1908697	1881752	1863429	1901300	1861419	1834565
Evangelische Zeitung für Niedersachsen		44632	-0.02509383000671756	30036			30430	34425	31833	29554	30049	28602	27803	26458	26201	25846	26921	26471	26257	25671	25441	24625	24820	23218	21850	20436	19318	18267	18311	18209	18031	16965	16806	18963	16114	15474	15367	15069	14619	14151	14170	13917	13135	12432	12223	11984	11667	11201	10839	10673
Petra		275090	-0.0026331044193876525	264382			271923	248011	250108	292086	249951	268192	251170	277056	221101	239863	232190	237079	235078	264909	234412	238771	239097	267869	255463	301347	258100	319951	250037	303197	239653	278885	254283	294159	232074	275097	234743	279932	234981	237351	244645	255763	223665	242149	201791	231430	228476	207194	192005	242694
Publik-Forum		46526	-0.004183640365944537	41548			42988	42237	42935	42541	42734	42976	43923	41252	42290	42203	43172	40950	42811	43662	41227	39721	48134	40048	49065	49648	47006	39375	38727	37047	40628	37929	38628	36742	39223	38438	37274	37182	37582	37685	37573	36661	37832	36057	37640	35835	38461	41193	36716	35438
Selbermachen		224548	-0.022248432727121025	184674			176297	168996	174429	184529	178368	162828	166736	145228	132285	132920	131376	119436	119607	127940	122528	132744	107517	115531	112937	104950	99756	98033	93585	90822	91280	87722	87363	89660	87655	88316	85762	84254	85124	85260	81960	76533	79774	83543	83265	80874	77323	87894	70013	67610
Stereo		75206	-0.027597607282159764	48158			49973	44461	45710	42839	47738	43099	42913	44252	46935	44575	41622	41471	44333	42969	40848	41431	46445	43588	41195	40823	44728	29841	22301	22242	22724	25268	22135	19306	21282	21200	21320	20608	19288	17940	19109	18617	18334	17878	19555	18037	18441	16898	16826	16802
Tip - Berlinmagazin		84135	-0.019060955034560904	71279			64570	64696	61761	59203	60399	57458	61792	55418	56966	55075	57409	51134	51807	54040	56198	51593	51226	51344	53092	48209	49063	45875	48960	41769	42150	41750	43346	39153	38098	37342	40203	37662	35879	35226	36680	31858	32637	31332	33629	28726	29275	28252	31646	25432
Tourenfahrer/Motorrad Reisen		81147	-0.016810611731447954	48967			50930	49696	59668	62016	51459	55968	61526	54978	58329	58884	66755	66270	60105	60723	65579	62239	62240	63287	61355	62792	58050	53527	35963	34888	34885	41101	34805	41786	31470	32887	39506	37223	30497	37183	34943	31779	36107	29180	33178	29951	31601	38382	33001	32132
Vital		304170	-0.007268656632450694	272601			273042	281838	280515	285842	275311	259248	279495	279910	255361	241350	238137	242954	246421	244978	241505	253395	245469	238036	248478	264239	230080	246786	247786	254477	231668	234278	225186	233166	256819	246444	246738	239323	202554	225607	216215	214158	201920	211319	202712	192639	188491	207184		196891
Wirtschaftswoche		213435	-0.003568843952019837	214001			194069	197470	192719	196776	190225	191965	191045	191560	191500	197251	199231	192398	196025	199870	198291	194593	197084	197252	202629	196857	218072	213485	201737	188606	192081	183308	185861	184708	188854	182297	183395	184138	199991	191172	185223	185905	188675	173251	165728	164708	165001	164101	161278	162880
Würzburger katholisches Sonntagsblatt		53160	-0.01190327384278506	47726			45813	45124	44539	44099	43802	43212	42725	42468	42221	41338	41022	40549	40238	39580	39146	38811	38549	37929	37510	37120	36758	35777	35427	35019	34755	34173	33867	33473	33147	32517	32323	31748	31588	30940	30640	30303	30220	29459	29169	28851	28597	27950	27781	27576
Zuhausewohnen		314342	-0.02041960972481555	191969			235200	267722	260320	253128	211888	230534	237609	230626	201321	199413	190748	198560	203952	192284	185025	184945	183368	212264	165956	167734	133192	145614	137371	136843	140050	140355	126435	133929	131841	134685	137875	129439	133621	128921	125510	126063	125481	124310	111260	103358	116051	104376	105489	109424
Metal Hammer		60074	-0.008967768218469997	53895			51607	52224	46393	53308	53718	48636	48080	50022	48333	52413	48952	49232	47819	50540	44700	48162	46688	49460	43884	47986	48764	45917	45515	53934	50322	43080	41901	46485	43877	38434	42077	47253	40458	37455	36544	38941	35232	32418	34466	34638	33858	42341	32008	37461
Eisenbahn-Landwirt		96893	-0.005344634199826005	91455			91552	89298	89219	89692	89071	87380	87122	87732	87296	85523	85781	85959	85323	83376	83423	83715	83296	81737	82522	82683	82171	80166	79665	80900	80467	78842	78894	79529	99046	76960	76802	77271	76964	74528	74722	75217	74584	72647	72513	72936	72422	70411	70373	70962
Anwaltsblatt		67176	0.0006734278193574249	74422			59146	75470	62997	61788	64740	78378	65002	63735	64381	82474	64620	64382	66125	66279	66390	66820	67742	68191	68021	68397	68999	69059	68879	69375	69987	68924	69482	69937	70447	69300	69703	70118	70414	69282	69538	69764	70273	68922	69421	69389	69626	68568	68495	68728
Geo Saison		157633	-0.010733416841115655	147865			131127	136203	143015	123035	121194	123794	137070	139841	120761	127814	119316	130836	116374	117619	122766	114033	114052	121446	127850	124337	112713	124079	113555	105295	93357	108478	99347	99508	93715	106912	95811	92786	89221	101309	105660	99327	89267	92988	91922	88080	86669	94009	89652	86161
Absatzwirtschaft		30684	-0.0032412370802489066	27958			31250	27901	29591	28389	28795	31865	28324	29974	28830	27805	29870	28941	28880	28541	30121	29433	28179	25910	27988	26480	26745	26075	26693	26013	25962	26015	25898	26163	27613	25207	25262	25713	25588	30164	30272	30319	30691	25139	24932	25199	25533	24852	24113	24579
VW Scene international		150550	-0.03821733138740374	115460			100925	81521	82770	99469	89467	73200	70749	88683	67125	63606	51798	55165	46091	54356	49139	55257	54619	44912	46691	43383	38549	39825	45002	49662	48542	33761	31541	29536	37238	28813	31370	30779	35773	25085	24905	24468	25120	21452						
Bauernblatt für Schleswig-Holstein und Hamburg		27825	-0.002614459134130903	26531			26593	26792	26873	26534	26597	26351	26673	26445	26471	26250	26287	26404	26220	25973	26632	26088	26037	25845	26131	25837	25699	25495	25929	25462	25358	25100	25222	25161	25108	24929	25283	25007	24904	24709	24882	24561	24495	24311	24262	24135	24130	23874	24074	23724
