title	alias	N0	lambda	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55
Skipper		30418	-0.012659676317295844	23211			24513	23767	24444	24049	24084	24733	26139	26578	26367	23810	23815	24552	24648	23607	23789	21334	20885	20254	20512	20735	20032	18188	18932	19484	19736	20871	18612	17945	18683	17197	17061	16895	16815	16821	16603	16817	16076	15232	14289				18008	15046
segeln		30523	-0.0042753682155236864	34704			30295	31047	29758	29488	27074	31286	28134	29114	26302	27337	26708	28241	23376	26869	25773	25365	24378	24249	25303	25647	24483	23457	22432	25119	21980	24813	25305	23702	25829	27562	31476	27285	29529	27778	30354	30797	22795	21074	24855	28021	20968	17890	23998	25898
Selbst ist der Mann		133342	-0.012684202012274366	106851			100282	104582	103330	102642	105824	104980	101461	103181	104674	104378	107063	102893	103874	104297	101646	102635	103602	106945	109646	107447	97347	99790	93399	95246	74432	71699	67910	72846	73660	68899	75803	72147	71778	71059	71171	69732	70340	70019	65491	70220	68221	69818	67240	68375
SZENE HAMBURG		33856	-0.02378141932378672	29695			28454	26978	25877											15107	16677	16084	14082	13615	14130	15184	15213	14471	13714	15019	13999	14177	13007	13469	13198	12969	12187	13285	13150	13605	12787	11783	10123	10936	13225	10944	9172	8867	9242	9227
Surf Magazin		43166	-0.018033351683507053	34504			33044	34047	35501	34065	30086	31505	34786	32566	28199	31708	31124	27094	26103	29305	26646	26596	25881	25404	24621	24552	21571	24061	22491	23728	17868	21919	22351	22336	20628	19971	21508	22125	22458	16797	17644	19552	18338	16696						
Sporttaucher		62275	-0.0010944914588233703	60309			61703	59964	60079	60941	61544	59796	59785	60650	61521	62244	60831	60594	62089	61227	60484	61479	62116	61038	60034	60677	61564	61033	59400		60810	57852	58655	59943	60660	59915	58766	59989	60840	58807	59137	60098	59714	58339	57694	58639	59411	58031	56949	57745
Volksstimme		257967	-0.006846529363751161	249034			242263	241654	237148	233637	233234	231746	227478	225158	225088	223115	221114	218014	217427	216347	213800	210999	211117	210327	207699	205425	204702	204899	201626	198953	197722	199202	195978	193199	193698	194121	191878	190003	190374	189351	189154	187670	187606	188135	186103	184300	183801	184467	181634	179648
Schöner wohnen		346375	-0.007091018263196067	316329			283801	322232	305129	327961	320038	358682	300206	314929	297523	325438	281332	294008	297147	308723	280423	283489	288658	304157	267523	263306	251132	253553	223405	236086	227354	274061	236109	269186	296960	261656	236579	272574	258912	270045	231442	267038	241246	270568	224143	260105	239110	255625	216475	241909
stereoplay		53616	-0.018625763175014347	47290			43007	38898	41361	36353	38838	35495	35348	35176	40359	36291	34884	31446	38937	32819	34770	31402	41121	32178	36486	28213	31158	30871	28354	27602	31932	31658	23361	24037	23361	23112	21363	20435	23824	19613	19257	19249	21032	21976	23405	18453	22724	21040	21071	19111
Stern		1234116	-0.00854972053728213	1141293			1065966	1087847	1078463	1030748	1090755	1051744	1064540	1053453	1017187	1018705	1012193	1012487	1007345	1009437	1011290	1007724	1004170	981016	986753	987240	960834	963409	964345	949546	895962	897104	884442	904734	877181	862960	851745	854221	816961	825903	812142	811640	788621	831857	814019	812429	772955	742662	756659	775573
Stafette		100416	-0.009128188661314682	88338			89014	85407	82556	79537	77435	76914	78227	78435	77871	81024	86287	87159	86865	87781	85342	82497	80638	80433	81172	81180	82297	81522	80508	78696	76696	74991	75106	73386	72795	71106	70209	68066	67004	65508	63895	62537	61337	59331	58052	56167	54964	59092	57132	56326
ST. GEORG		44864	-0.0031274123081666437	41314			40916	43448	40850	41295	42369	41402	40699	41913	41762	42704	40071	43553	40363	42210	42966	41040	42783	43198	42892	44372	40867	41624	40184	42311	40458	41062	39062	41431	40900	41539	40186	39563	40819	39258	39877	37037	40218	37821	37442	33346	37085	34935	34549	37301
StadtRevue Kölnmagazin		28176	-0.012073885005769667	27257			26336	23552	23184	23026	23578	22735	22309	21678	22135	21379	20479	21014	21119	21424	20204	20606	19069	20191	19397	18585	19125	19022	18091	18205	18033	17820	17937	17034	17710	17106	17333	17868	17370	16652	16344									
Heinrichsblatt		38342	-0.008488416786766437	35581			34859	34438	34104	33751	33608	32957	32656	32380	32341	31821	31537	31265	31122	30764	30484	30322	30246	29982	29752	29559	29499	29246	29006	28648	28657	28692	28449	28071	27873	27259	26841	26490	26295	26066	25374	25070	24917	24676	24375	25170	25137	24393	24268	24298
tennis magazin		27107	-0.006410723724658697	25158			25151	24520	23573	22886	24802	23268	25358	23076	26020	24487	22510	20738	24931	28945	20858	20795	23907	23781	22610	21694	23381	21557	19873	20803	22587	21494	20420	20676	21176	20764	20082	20745	20059	20683	20807	19851	19883	19286	20135	19131	19700	19197	19507	18391
tauchen		60940	-0.016080601763943318	46765			45920	45468	43434	45406	48523	48296	47235	49089	44662	39790	42141	43845	43433	44143	41838	42591	42253	42702	42823	43097	41382	35178	36190	34595	32734	31594	28596	28753	28411	30117	28907	30571	28994	28088	27488	28859	27567	26229	28043	25584	26245	25884	26557	25522
Tina		868672	-0.013885704253016076	820823			762765	789141	735706	734071	700201	693029	680415	688750	651092	663984	631762	615823	591875	603982	576298	567215	539756	537235	521874	519979	528750	534259	518593	538606	519749	499830	496108	487961	493835	488565	460346	488843	449644	485343	455553	474831	449870	470526	443069	462223	415736	468050	418110	442274
TV Hören und Sehen		1574114	-0.01622733568756891	1414370			1354196	1324410	1276670	1233646	1216839	1187185	1152978	1125946	1112681	1092087	1067370	1057774	1055775	1045217	1018332	998762	988412	979109	947333	936431	935263	922866	900824	887517	882770	872051	850155	832409	826803	817035	791235	780046	770167	760418	744242	730610	727226	720296	703732	690597	688199	681571	667575	659260
Tours		19216	0.006817230625133338					34964	25797	11499	10932	19639	18672	14424	19121	22431	20403	20162	26222	17984	22037	25909	23272	25009	27895	23434	22562	26898	24473	21632	23163	27483																		
Unsere Kirche		77043	-0.011889655251599676	63805			67124	65430	64898	64777	64903	62843	62208	62191	61663	60475	60137	59508	59304	57580	56364	55295	55015	52836	52117	51866	52085	51682	51424	51087	51053	50437	49914	50171	51005	49603	48826	47642	46619	45585	44147	43638	43461	42164	41605	41111	40817	39725	38819	37654
video HomeVision		83929	-0.017226799291773235	90414			66924	69609	58390	60858	66181	61282	55876	54141	63555	56868	54635	50526	50987	48541	46965	47119	49079	43187	42899	42697		48844	51767	47093	56440	50178	50802	54866	46823	47501	45217	49405	42192	38136	36389	37846	38988	31547	33192	34292	30905	29965	22119	24801
Vogue		140854	-0.0006214692646239047	140651			133664	141597	126036	154368	125130	140456	126758	142964	126457	144021	130019	147308	134016	151861	133225	147500	135730	152848	133369	143790	131695	135498	137280	160136	137754	140745	134611	138039	141346	136895	133559	146843	141243	141413	128419	149591	133255	127905	123923	137577	139547	125385	127346	136985
Wild und Hund		73732	-0.004729342882917642	71490			70606	69880	68255	68837	68364	68480	67012	66512	67256	66642	64761	64780	64966	64449	64096	64254	64473	64780	63254	63719	63690	63863	63068	61517	64098	62331	61901	60690	62938	62329	60933	60555	61375	61550	61119	58975	60423	60036	57319	57234	56693	56448	54023	54050
Wohnidee		321428	-0.01624997345583169	258638			212421	268693	213873	263199	251126	277926	225580	256598	213950	271760	215817	237412	223097	266120	199708	216566	211469	237540	183479	202823	189677	194759	160895	176710	171349	146024	140992	153238	149554	158323	151036	147893	151617	157962	146370	150973	152391	147756	143115	149890	149957	146282	142872	129342
Die Zwei		195080	-0.014534953783022891	176557			172515	168530	156796	159581	162905	153274	154199	159125	150619	144359	146342	146157	143374	135953	131428	129024	125502	119053	111733	110928	107799	104839	104823	104624	105370	105551	103422	104805	101705	105297	106184	104297	106803	107468	104211	106090	101183	100119	100085	100471	96679	93710	95996	95735
Yacht		66903	-0.008029519928669482	62612			61740	65812	62188	64203	54247	57603	59264	58926	57438	56105	56206	55137	55508	52925	53770	52905	52623	50640	50920	50527	50718	47820	49697	49268	48504	49716	48262	47180	47410	44503	46936	46371	47351	47322	47175	43505	45727	46948	48805	46328	46753	43416	46789	43766
Zitty Berlin - Das Hauptstadtmagazin		77066	-0.019639143235599014	61281			54343	54869	55910	52640	52472	53256	57425	52404	51824	53071	55047	47413	50449	49373	55878	46687	45771	45812	50483	41971	41493	42991	44582	38147	36349	36283	39990	35535	31775	32702	34126	32243	31708	30255	30803	29551	30031	27008	28227	26780	25942	24317	26076	26076
Das Magazin für Bauen, Einrichten & Wohnen		1108416	-0.0009744167635865769	1063578			1066625	1070451	1051566	1053642	1051004	1145389	1130890	1126179	1128718	1123198	1091994	1082234		1051433			1010319		1198113	1094659	1096257	1116980	1063774	1079943	1060888	1058841	1047894	1051835	1054359	1054949	1049611	1051111	1052185	1054495	1050241	1050905	1050236	1050081	1050061	1054798	1058636	1061315	1049463	1057561
Micky Maus		699985	-0.033371355991407906	419242			437805	476781	466459	428566	388896	428306	432461	414349	363234	386741	332683	337393	286474	329096	315789	313319	261368	260479	249210	229030	217187	212547	195413	207639	172074	182695	176968	191185	159944	171503	183268	175179	138682	162593	150270	161774	136972	154162	134662	135061	126428	126322	115189	125865
Tour das Radmagazin		112490	-0.01138028237234907	90192			82603	93616	111173	87069	82487	93852	101464	92257	83781	91894	104041	87248	78145	92576	89170	89647	74807	81802	87277	76163	70556	78182	84156	76939	64076	76166	84822	68646	68783	72458	76591	67004	59284	56487	77935	53786	60762	53606	73920	59950	55899	58495	70933	58717
Katholische SonntagsZeitung		101535	-0.01346416374523237	48195			92843	89762	87394	85620	84670	82030	80952	79897	79164	77807	76508	75384	74607	72999	71828	70825	70289	68706	67434	66311	65701	64449	63539	62671	62222	60947	60145	58920	58269	66395	64751	62517	60582	55538	54666	53354	52677	51142	50339	49468	48920	47407	42734	42079
Academia		31812	-0.0030503231255330065	30144			29951	30003	29944	29862	29819	29735	29682	29611	29598	29606	29606	30170	30059	29982	29891	29872	29813	29862	30033	29889	29834	29629	28865	28736	28652	28461	29369	29196	29148	27887	27666	27665	26641	27611	27170	27557	27035	26956	26810	26724	26592	27369	26340	26353
Die Bundeswehr		190385	-0.0032156396424334733	192043			184730	182253	181584	180103	178488	180791	179931	180303	179143	177550	177478	176775	174713	173063	174449	172318	170693	169430	170051	170110	170442	169851	169431	171043	170685	170031		170068	170131	170204		168773	168321	166603	164936	165112	165839	163910	161831	161003	159369	158980	157646	157082
Deutsche Jagd-Zeitung		32155	0.0029983090503854014	36872			33110	38262	33791	32381	33196	33773	32344	34201	34053	33325	33214	32037	35148	36121	33958	34953	34729	33028	32900	33448	33480	34494	34563	35245	35765	37805	34194	35025	34775	40262	36363	37112	36414	38240	38129	37545	39553	36816	37814	37890	38203	38026	37023	37336
Frau mit Herz		170380	-0.01611088533419769	159274			140648	148591	140887	144122	117566	130687	114615	121983	98540	109838	98844	125688	108548	119451	118476	124480	102515	115033	103007	113754	95564	98822	95138	95565	86686	98610	99265	89922	90955	95623	88321	93103	83059	83184	83505	83140	77231	74469	80422	77038	72660	65611	61476	69594
Frau und Mutter		747045	-0.007918418589348167	676806			667236	661089	657349	654359	653543	646205	642711	640869	637976	632183		624701	623468	617439	613556	611352	610446	605602	601646	598619	597382	590861	587312	581480	579917	562796	554172	547728	545852	536244	529723	526124	524493	517354	511998	508574	507222	500461	495491	492057	490493	482936	479720	476296
Für Sie		585400	-0.008831099324800458	491547			512549	500950	500945	530876	480372	504229	505560	517782	480604	485461	450157	457186	459073	477126	466334	475627	464448	471013	476750	480428	461156	448447	443617	458261	446514	434213	419979	457940	423023	428740	414205	426470	403638	379196	366957	392129	353904	360675	361022	355429	359881	344414	335700	336251
Kirchenzeitung für das Erzbistum Köln		85884	-0.01636207148166263	69005			67395	66208	64769	53782	64290	63250	63334	63206	63467	62369	61754	61955	62072	60666	60049	59933	59526	57777	55971	54898	53742	51826	50700	49977	49441	40058	46899	46326	45858	44641	43712	42576	41604	40451		38711	32388	37302	36532	35906	35848	34485	33462	32390
house and more		2233763	-0.007731074540810647	2378300			2156206	2088093	1996282	1940614	1902814	1870864	1826550	1799407	1806062	1822634	1814301	1838193	1845342	1779530	1764145	1780310	1788930	1796497	1786845	1784833	1787435	1789455	1752509	1743832	1735421	1735251	1698573	1661363	1642329	1667136	1625110	1603122	1584456	1617235	1572369	1547682	1524172	1556976	1510068	1483244	1464473	1503611	1453862	1430871
Evangelische Zeitung für Niedersachsen		41640	-0.02483077333162129	28532			28630	28646	28894	27375	29876	27575	26409	25734	25215	24531	24778	24993	25133	24679	24416	23796	23248	21923	20494	18993	17956	16979	17064	16964	17119	15997	15863	15519	15247	14724	14556	14183	13944	13279	13024	12656	12378	11933	11754	11490	11304	10897	10542	10209
Petra		269593	-0.002905370020337026	258244			265826	241802	243895	285655	243625	261732	244635	270514	214797	233627	225843	230824	228671	258515	226819	232434	232079	261261	247669	294593	251919	311915	240547	295102	232604	272325	248105	285846	222829	266306	226338	271488	226601	229097	236699	247861	215615	234076	192112	223034	221011	200569	185269	236024
Publik-Forum		42516	-0.003511564883126884	38889			40491	40699	40776	40705	40747	40687	41350	40607	40331	40081	40441	39879	39836	39358	39631	38563	38870	38370	37758	37131	37360	37195	37199	36353	36072	36112	36480	36078	36014	35807	36053	35341	35655	35871	36856	36182	36799	35281	37104	35172	36046	38112	36144	34938
Selbermachen		223337	-0.022885495074058147	182178			173870	166618	172021	182096	175749	160598	164331	142423	128894	130439	128796	116882	117005	125188	119823	130105	104865	112747	110129	101249	97009	95465	91104	88320	89031	85816	85542	87271	84883	85701	83065	81659	82522	82786	79546	74301	77489	80129	79201	76651	73120	84601	68555	65964
Stereo		74458	-0.028273722068870032	46987			49256	43378	44556	41828	46710	42055	41858	43231	45861	43564	40598	40404	43314	41987	39811	40423	45373	42571	40189	39825	43724	28843	21338	21424	22147	24730	21562	18547	20402	20301	20448	19726	18375	17060	18032	17716	17419	17000	18631	17195	17615	16020	16014	15966
Tip - Berlinmagazin		84311	-0.019815038796319014	70450			64038	64187	61380	58670	60076	57054	61414	55078	56461	55025	57316	51029	51382	52637	54964	50524	50189	50112	52075	47115	47226	44829	47295	40522	40642	40636	42032	38111	36584	36195	38587	36379	34444	34161	35112	30909	31677	30339	32214	27817	28558	27630	31112	25004
Tourenfahrer/Motorrad Reisen		80033	-0.01743560707364606	48077			50306	48616	58347	60904	50392	54697	60200	53707	57157	57558	65169	64002	57340	58367	63363	60166	60417	61496	59484	61210	56530	52077	34340	33428	33458	39734	33317	40337	30062	31474	38006	35804	29087	35796	33350	30047	34375	27772	31770	28318	30231	36811	31572	30731
Vital		300439	-0.007743370105492341	268635			268239	276962	273998	280490	270199	251996	274089	274646	250098	236182	232907	237532	240864	239168	234406	247516	239396	230659	242142	256634	223682	240726	241665	249609	225545	227945	219252	226125	248856	238515	238993	230067	194704	218112	207908	207042	194743	203209	195662	183714	181761	200456		190879
Wirtschaftswoche		203354	-0.003978255540682707	195892			186555	190901	185475	183065	183578	183156	183704	183236	181822	185697	187544	183314	185990	187316	188694	186096	188177	189248	190478	187717	189901	186281	182439	180790	182603	174260	175958	175302	178042	174448	173573	176327	174599	173024	174090	177113	178756	164179	155085	154825	154261	153359	151023	153589
Würzburger katholisches Sonntagsblatt		52240	-0.011995196193904933	46645			44906	44221	43661	43221	42941	42356	41902	41578	41398	40527	40216	39755	39444	38792	38357	38022	37760	37185	36803	36415	35985	35304	34890	34503	34202	33711	33358	32912	32587	32013	31624	31184	30889	30358	30011	29659	29313	28771	28446	28083	27828	27323	26997	26637
Zuhausewohnen		310683	-0.02089072676599967	187667			231013	263467	256077	248524	207251	224981	232105	225696	197486	195801	186842	194445	199744	188573	181244	181119	177499	207625	161464	163635	129372	141835	133525	132845	136260	137453	123667	129865	127042	130119	133134	124125	128854	124812	121564	121865	121406	120686	107511	99333	112130	100643	101687	105237
Metal Hammer		57916	-0.008952114459891138	51743			49785	50439	44690	51735	52056	46934	46381	48388	46676	50738	47260	47543	46112	48834	42996	46454	44955	47740	42155	46224	46881	44018	43654	51989	48325	41160	40142	44911	42383	36950	40599	45818	39037	36052	35181	37649	34016	31210	33254	33462	32685	41104	30967	36473
Eisenbahn-Landwirt		96615	-0.00538381068566058	91154			91244	88989	88908	89381	88769	87081	86816	87411	87019	85202	85461	85638	85008	83067	83117	83409	82991	81433	82218	82379	81880	79767	79283	80522	80081	78444	78475	79075	98649	76552	76462	76930	76623	74187	74384	74892	74259	72321	72175	72592	72078	70067	70029	70617
Anwaltsblatt		58964	0.002829519335320239	60833			57614	58164	60471	60591	61365	59470	60381	60945	61490	61493	63945	63684	64170	64088	64686	65292	64979	66096	65682	66029	65760	66259	66288	66956	65312	66648	66995	67579	67997	66666	67032	67564	67032	66679	67020	67425	67742	66420	66639	66986	67386	65776	65979	66303
Geo Saison		153515	-0.010534244887039208	144510			127882	132983	139837	119980	118279	120839	134220	137067	117981	124322	117145	128103	113598	115084	120351	111641	111651	119053	123284	122191	110592	121963	111517	103308	91438	106676	97606	97878	92085	105242	94242	91252	87718	99651	103987	97784	87836	91562	90493	86648	84534	92531	88190	84674
Absatzwirtschaft		25508	-0.0008061315046076358	25234			26350	26266	25385	25639	25989	24709	25059	25452	25628	24430	24899	25228	25337	24474	24718	24793	24815	23856	24385	23697	24129	24369	24585	23415	23636	23587	23799	23737	24171	23551	23778	24166	23900	28646	28782	28760	29003	23524	23518	23739	23863	22747	22940	23225
VW Scene international		149138	-0.03833289333075897	114399			100014	80416	81671	98535	88554	72371	70013	87775	66180	62760	50903	54317	45195	53452	48384	54679	54058	44335	46112	42849	38008	39301	44463	49146	48211	33272	31093	29092	36761	28653	30906	30326	35318	24624	24454	24030	24692	21044						
Bauernblatt für Schleswig-Holstein und Hamburg		26395	-0.00266378367211689	25538			25458	25211	25331	25097	25288	25030	25137	25007	25164	24967	25024	24789	24969	24715	24882	24604	24726	24507	24582	24331	24457	24181	24267	24021	24095	23860	23881	23766	23899	23677	23700	23545	23670	23413	23418	23267	23347	23128	23087	22854	22921	22651	22653	22462
